PERIOD,TYPE,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,REPORTING_ORG_NAME,REPORTING_ORG_CODE,CLUSTER_GROUP,BENCHMARK_GROUP,STAFF_GROUP_1_NAME,HC,FTE
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Greater Manchester Mental Health NHS Foundation Trust,RXV,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",11,9.96
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Greater Manchester Mental Health NHS Foundation Trust,RXV,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",17,16.3
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Greater Manchester Mental Health NHS Foundation Trust,RXV,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,9,8.2
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Greater Manchester Mental Health NHS Foundation Trust,RXV,Mental Health,Mental Health and Learning Disability,Managers,1,0.6
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Greater Manchester Mental Health NHS Foundation Trust,RXV,Mental Health,Mental Health and Learning Disability,Central functions,7,6.2
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Greater Manchester Mental Health NHS Foundation Trust,RXV,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",13,8.45335
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,All staff groups,332,309.55499
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),26,21.615
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,Nurses & health visitors,91,88.82666
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,Midwives,16,14.72
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",48,45.52666
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",77,68.90667
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,Support to ST&T staff,34,32.93333
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,Senior managers,3,3.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,Managers,5,4.90667
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,Central functions,21,21.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Manchester University NHS Foundation Trust,R0A,Acute,Acute - Teaching,"Hotel, property & estates",12,8.12
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,NHS Greater Manchester ICB,QOP,Integrated Care Board,Integrated Care Board,All staff groups,4,3.72
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,NHS Greater Manchester ICB,QOP,Integrated Care Board,Integrated Care Board,"Scientific, therapeutic & technical staff",2,1.72
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,NHS Greater Manchester ICB,QOP,Integrated Care Board,Integrated Care Board,Senior managers,1,1.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,NHS Greater Manchester ICB,QOP,Integrated Care Board,Integrated Care Board,Central functions,1,1.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,All staff groups,66,65.22666
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,Ambulance staff,21,20.77333
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,Support to ambulance staff,37,36.6
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,Senior managers,1,1.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,Managers,1,1.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,North West Ambulance Service NHS Trust,RX7,Ambulance,Ambulance Trust,Central functions,6,5.85333
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,All staff groups,185,162.2982
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),5,4.6
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Nurses & health visitors,57,51.60666
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Midwives,2,1.44
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Ambulance staff,1,1.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",22,20.50486
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",60,52.92001
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Support to ST&T staff,19,17.83333
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Managers,1,1.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,Central functions,3,2.5
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Northern Care Alliance NHS Foundation Trust,RM3,Acute,Acute - Teaching,"Hotel, property & estates",15,8.89334
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,All staff groups,54,49.18667
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),3,2.2
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,19,19.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",5,4.6
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",17,15.65333
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,3,2.4
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,Central functions,4,3.02667
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Pennine Care NHS Foundation Trust,RT2,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",3,2.30667
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,All staff groups,78,67.3648
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,HCHS Doctors (exc. Resident doctors and equivalents),3,2.1
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,Nurses & health visitors,24,23.29333
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,Midwives,4,3.76
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,"Scientific, therapeutic & technical staff",10,8.8648
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,"Support to doctors, nurses & midwives",20,17.37334
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,Support to ST&T staff,2,2.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,Central functions,6,5.21333
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Stockport NHS Foundation Trust,RWJ,Acute,Acute - Medium,"Hotel, property & estates",9,4.76
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,All staff groups,64,55.24614
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,HCHS Doctors (exc. Resident doctors and equivalents),3,3.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,Nurses & health visitors,17,15.45333
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,Midwives,4,3.88
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,"Scientific, therapeutic & technical staff",6,5.01333
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,"Support to doctors, nurses & midwives",21,17.23334
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,Support to ST&T staff,8,6.06614
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,Managers,1,1.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,Central functions,2,1.6
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,Tameside and Glossop Integrated Care NHS Foundation Trust,RMP,Acute,Acute - Small,"Hotel, property & estates",2,2.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,"Wrightington, Wigan and Leigh NHS Foundation Trust",RRF,Acute,Acute - Medium,All staff groups,34,29.7
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,"Wrightington, Wigan and Leigh NHS Foundation Trust",RRF,Acute,Acute - Medium,HCHS Doctors (exc. Resident doctors and equivalents),5,4.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,"Wrightington, Wigan and Leigh NHS Foundation Trust",RRF,Acute,Acute - Medium,Nurses & health visitors,9,8.56
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,"Wrightington, Wigan and Leigh NHS Foundation Trust",RRF,Acute,Acute - Medium,"Scientific, therapeutic & technical staff",4,4.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,"Wrightington, Wigan and Leigh NHS Foundation Trust",RRF,Acute,Acute - Medium,"Support to doctors, nurses & midwives",5,4.1
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,"Wrightington, Wigan and Leigh NHS Foundation Trust",RRF,Acute,Acute - Medium,Support to ST&T staff,3,1.92
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,"Wrightington, Wigan and Leigh NHS Foundation Trust",RRF,Acute,Acute - Medium,Central functions,3,3.0
202510 to 202511,Joiners,Y62,North West,QOP,Greater Manchester,"Wrightington, Wigan and Leigh NHS Foundation Trust",RRF,Acute,Acute - Medium,"Hotel, property & estates",5,4.12
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Alder Hey Children's NHS Foundation Trust,RBS,Acute,Acute - Specialist,All staff groups,44,39.93666
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Alder Hey Children's NHS Foundation Trust,RBS,Acute,Acute - Specialist,HCHS Doctors (exc. Resident doctors and equivalents),3,2.85
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Alder Hey Children's NHS Foundation Trust,RBS,Acute,Acute - Specialist,Nurses & health visitors,22,20.39333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Alder Hey Children's NHS Foundation Trust,RBS,Acute,Acute - Specialist,"Scientific, therapeutic & technical staff",9,7.6
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Alder Hey Children's NHS Foundation Trust,RBS,Acute,Acute - Specialist,"Support to doctors, nurses & midwives",3,2.29333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Alder Hey Children's NHS Foundation Trust,RBS,Acute,Acute - Specialist,Support to ST&T staff,7,6.8
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Bridgewater Community Healthcare NHS Foundation Trust,RY2,Community Provider Trust,Community Provider Trust,All staff groups,4,3.5
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Bridgewater Community Healthcare NHS Foundation Trust,RY2,Community Provider Trust,Community Provider Trust,HCHS Doctors (exc. Resident doctors and equivalents),2,1.5
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Bridgewater Community Healthcare NHS Foundation Trust,RY2,Community Provider Trust,Community Provider Trust,"Scientific, therapeutic & technical staff",2,2.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Cheshire and Wirral Partnership NHS Foundation Trust,RXA,Mental Health,Mental Health and Learning Disability,All staff groups,54,47.88613
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Cheshire and Wirral Partnership NHS Foundation Trust,RXA,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),2,0.788
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Cheshire and Wirral Partnership NHS Foundation Trust,RXA,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,16,14.4736
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Cheshire and Wirral Partnership NHS Foundation Trust,RXA,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",12,10.65333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Cheshire and Wirral Partnership NHS Foundation Trust,RXA,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",13,11.43787
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Cheshire and Wirral Partnership NHS Foundation Trust,RXA,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,8,8.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Cheshire and Wirral Partnership NHS Foundation Trust,RXA,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",3,2.53333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Clatterbridge Cancer Centre NHS Foundation Trust,REN,Acute,Acute - Specialist,All staff groups,21,18.09333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Clatterbridge Cancer Centre NHS Foundation Trust,REN,Acute,Acute - Specialist,HCHS Doctors (exc. Resident doctors and equivalents),1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Clatterbridge Cancer Centre NHS Foundation Trust,REN,Acute,Acute - Specialist,Nurses & health visitors,8,7.2
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Clatterbridge Cancer Centre NHS Foundation Trust,REN,Acute,Acute - Specialist,"Scientific, therapeutic & technical staff",7,5.69333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Clatterbridge Cancer Centre NHS Foundation Trust,REN,Acute,Acute - Specialist,"Support to doctors, nurses & midwives",4,3.2
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Clatterbridge Cancer Centre NHS Foundation Trust,REN,Acute,Acute - Specialist,Support to ST&T staff,1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Countess of Chester Hospital NHS Foundation Trust,RJR,Acute,Acute - Small,All staff groups,27,24.70666
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Countess of Chester Hospital NHS Foundation Trust,RJR,Acute,Acute - Small,Nurses & health visitors,6,5.8
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Countess of Chester Hospital NHS Foundation Trust,RJR,Acute,Acute - Small,Midwives,2,1.72
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Countess of Chester Hospital NHS Foundation Trust,RJR,Acute,Acute - Small,"Scientific, therapeutic & technical staff",2,2.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Countess of Chester Hospital NHS Foundation Trust,RJR,Acute,Acute - Small,"Support to doctors, nurses & midwives",7,6.17333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Countess of Chester Hospital NHS Foundation Trust,RJR,Acute,Acute - Small,Support to ST&T staff,3,2.76
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Countess of Chester Hospital NHS Foundation Trust,RJR,Acute,Acute - Small,Senior managers,1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Countess of Chester Hospital NHS Foundation Trust,RJR,Acute,Acute - Small,Central functions,1,0.6
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Countess of Chester Hospital NHS Foundation Trust,RJR,Acute,Acute - Small,"Hotel, property & estates",5,4.65333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,East Cheshire NHS Trust,RJN,Acute,Acute - Small,All staff groups,12,9.35333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,East Cheshire NHS Trust,RJN,Acute,Acute - Small,Nurses & health visitors,3,2.56
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,East Cheshire NHS Trust,RJN,Acute,Acute - Small,"Scientific, therapeutic & technical staff",2,1.4
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,East Cheshire NHS Trust,RJN,Acute,Acute - Small,"Support to doctors, nurses & midwives",4,3.56
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,East Cheshire NHS Trust,RJN,Acute,Acute - Small,Support to ST&T staff,2,0.83333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,East Cheshire NHS Trust,RJN,Acute,Acute - Small,Central functions,1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool Heart and Chest Hospital NHS Foundation Trust,RBQ,Acute,Acute - Specialist,All staff groups,12,10.552
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool Heart and Chest Hospital NHS Foundation Trust,RBQ,Acute,Acute - Specialist,HCHS Doctors (exc. Resident doctors and equivalents),1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool Heart and Chest Hospital NHS Foundation Trust,RBQ,Acute,Acute - Specialist,Nurses & health visitors,3,2.8
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool Heart and Chest Hospital NHS Foundation Trust,RBQ,Acute,Acute - Specialist,"Scientific, therapeutic & technical staff",1,0.8
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool Heart and Chest Hospital NHS Foundation Trust,RBQ,Acute,Acute - Specialist,"Support to doctors, nurses & midwives",5,3.952
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool Heart and Chest Hospital NHS Foundation Trust,RBQ,Acute,Acute - Specialist,Central functions,1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool Heart and Chest Hospital NHS Foundation Trust,RBQ,Acute,Acute - Specialist,"Hotel, property & estates",1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool University Hospitals NHS Foundation Trust,REM,Acute,Acute - Teaching,All staff groups,123,104.11663
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool University Hospitals NHS Foundation Trust,REM,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),10,6.95
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool University Hospitals NHS Foundation Trust,REM,Acute,Acute - Teaching,Nurses & health visitors,19,16.32666
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool University Hospitals NHS Foundation Trust,REM,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",15,14.4
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool University Hospitals NHS Foundation Trust,REM,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",46,38.02665
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool University Hospitals NHS Foundation Trust,REM,Acute,Acute - Teaching,Support to ST&T staff,7,6.4
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool University Hospitals NHS Foundation Trust,REM,Acute,Acute - Teaching,Senior managers,1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool University Hospitals NHS Foundation Trust,REM,Acute,Acute - Teaching,Central functions,3,2.61333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool University Hospitals NHS Foundation Trust,REM,Acute,Acute - Teaching,"Hotel, property & estates",22,18.39999
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool Women's NHS Foundation Trust,REP,Acute,Acute - Specialist,All staff groups,19,17.18667
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool Women's NHS Foundation Trust,REP,Acute,Acute - Specialist,HCHS Doctors (exc. Resident doctors and equivalents),1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool Women's NHS Foundation Trust,REP,Acute,Acute - Specialist,Nurses & health visitors,3,3.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool Women's NHS Foundation Trust,REP,Acute,Acute - Specialist,Midwives,2,1.12
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool Women's NHS Foundation Trust,REP,Acute,Acute - Specialist,"Scientific, therapeutic & technical staff",5,4.6
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Liverpool Women's NHS Foundation Trust,REP,Acute,Acute - Specialist,"Support to doctors, nurses & midwives",8,7.46667
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey and West Lancashire Teaching Hospitals NHS Trust,RBN,Acute,Acute - Teaching,All staff groups,111,99.29331
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey and West Lancashire Teaching Hospitals NHS Trust,RBN,Acute,Acute - Teaching,HCHS Doctors (exc. Resident doctors and equivalents),8,7.6
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey and West Lancashire Teaching Hospitals NHS Trust,RBN,Acute,Acute - Teaching,Nurses & health visitors,34,30.54666
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey and West Lancashire Teaching Hospitals NHS Trust,RBN,Acute,Acute - Teaching,Midwives,1,0.8
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey and West Lancashire Teaching Hospitals NHS Trust,RBN,Acute,Acute - Teaching,"Scientific, therapeutic & technical staff",16,14.84
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey and West Lancashire Teaching Hospitals NHS Trust,RBN,Acute,Acute - Teaching,"Support to doctors, nurses & midwives",29,25.09333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey and West Lancashire Teaching Hospitals NHS Trust,RBN,Acute,Acute - Teaching,Support to ST&T staff,12,11.72
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey and West Lancashire Teaching Hospitals NHS Trust,RBN,Acute,Acute - Teaching,Central functions,4,4.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey and West Lancashire Teaching Hospitals NHS Trust,RBN,Acute,Acute - Teaching,"Hotel, property & estates",7,4.69332
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey Care NHS Foundation Trust,RW4,Mental Health,Mental Health and Learning Disability,All staff groups,135,124.07332
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey Care NHS Foundation Trust,RW4,Mental Health,Mental Health and Learning Disability,HCHS Doctors (exc. Resident doctors and equivalents),1,1.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey Care NHS Foundation Trust,RW4,Mental Health,Mental Health and Learning Disability,Nurses & health visitors,24,22.4
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey Care NHS Foundation Trust,RW4,Mental Health,Mental Health and Learning Disability,Ambulance staff,1,0.8
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey Care NHS Foundation Trust,RW4,Mental Health,Mental Health and Learning Disability,"Scientific, therapeutic & technical staff",18,16.3
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey Care NHS Foundation Trust,RW4,Mental Health,Mental Health and Learning Disability,"Support to doctors, nurses & midwives",47,45.13333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey Care NHS Foundation Trust,RW4,Mental Health,Mental Health and Learning Disability,Support to ST&T staff,18,17.53333
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey Care NHS Foundation Trust,RW4,Mental Health,Mental Health and Learning Disability,Senior managers,2,2.0
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey Care NHS Foundation Trust,RW4,Mental Health,Mental Health and Learning Disability,Central functions,9,8.4
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mersey Care NHS Foundation Trust,RW4,Mental Health,Mental Health and Learning Disability,"Hotel, property & estates",15,10.50666
202510 to 202511,Joiners,Y62,North West,QYG,Cheshire and Merseyside,Mid Cheshire Hospitals NHS Foundation Trust,RBT,Acute,Acute - Small,All staff groups,49,39.49311
